run_id	model_kind	outer_target_code	source_regime_id	source_species_codes	query_id	held_out_antibiotic	source_mic_supervision_status	support_budget_percent	seed	zero_shot_run_id	configuration_zero_shot_run_id	genome_representation	drug_representation	drug_view_fusion_method	cross_modal_architecture
dhfs__pretrained__outer_se__kp_plus_ec_to_se__drug_held_out__meropenem__b10__seed_20260817	source_pretrained_few_shot	se	kp_plus_ec_to_se	kp|ec	drug_held_out__meropenem	meropenem	source_seen	10	20260817	zs__outer_se__kp_plus_ec_to_se__seed_20260817	zs__outer_se__kp_plus_ec_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_plus_ec_to_se__drug_held_out__tetracycline__b01__seed_20260815	source_pretrained_few_shot	se	kp_plus_ec_to_se	kp|ec	drug_held_out__tetracycline	tetracycline	source_seen	1	20260815	zs__outer_se__kp_plus_ec_to_se__seed_20260815	zs__outer_se__kp_plus_ec_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_plus_ec_to_se__drug_held_out__tetracycline__b01__seed_20260816	source_pretrained_few_shot	se	kp_plus_ec_to_se	kp|ec	drug_held_out__tetracycline	tetracycline	source_seen	1	20260816	zs__outer_se__kp_plus_ec_to_se__seed_20260816	zs__outer_se__kp_plus_ec_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_plus_ec_to_se__drug_held_out__tetracycline__b01__seed_20260817	source_pretrained_few_shot	se	kp_plus_ec_to_se	kp|ec	drug_held_out__tetracycline	tetracycline	source_seen	1	20260817	zs__outer_se__kp_plus_ec_to_se__seed_20260817	zs__outer_se__kp_plus_ec_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_plus_ec_to_se__drug_held_out__tetracycline__b05__seed_20260815	source_pretrained_few_shot	se	kp_plus_ec_to_se	kp|ec	drug_held_out__tetracycline	tetracycline	source_seen	5	20260815	zs__outer_se__kp_plus_ec_to_se__seed_20260815	zs__outer_se__kp_plus_ec_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_plus_ec_to_se__drug_held_out__tetracycline__b05__seed_20260816	source_pretrained_few_shot	se	kp_plus_ec_to_se	kp|ec	drug_held_out__tetracycline	tetracycline	source_seen	5	20260816	zs__outer_se__kp_plus_ec_to_se__seed_20260816	zs__outer_se__kp_plus_ec_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_plus_ec_to_se__drug_held_out__tetracycline__b05__seed_20260817	source_pretrained_few_shot	se	kp_plus_ec_to_se	kp|ec	drug_held_out__tetracycline	tetracycline	source_seen	5	20260817	zs__outer_se__kp_plus_ec_to_se__seed_20260817	zs__outer_se__kp_plus_ec_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_plus_ec_to_se__drug_held_out__tetracycline__b10__seed_20260815	source_pretrained_few_shot	se	kp_plus_ec_to_se	kp|ec	drug_held_out__tetracycline	tetracycline	source_seen	10	20260815	zs__outer_se__kp_plus_ec_to_se__seed_20260815	zs__outer_se__kp_plus_ec_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_plus_ec_to_se__drug_held_out__tetracycline__b10__seed_20260816	source_pretrained_few_shot	se	kp_plus_ec_to_se	kp|ec	drug_held_out__tetracycline	tetracycline	source_seen	10	20260816	zs__outer_se__kp_plus_ec_to_se__seed_20260816	zs__outer_se__kp_plus_ec_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_plus_ec_to_se__drug_held_out__tetracycline__b10__seed_20260817	source_pretrained_few_shot	se	kp_plus_ec_to_se	kp|ec	drug_held_out__tetracycline	tetracycline	source_seen	10	20260817	zs__outer_se__kp_plus_ec_to_se__seed_20260817	zs__outer_se__kp_plus_ec_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ampicillin__b01__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ampicillin	ampicillin	source_unseen	1	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ampicillin__b01__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ampicillin	ampicillin	source_unseen	1	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ampicillin__b01__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ampicillin	ampicillin	source_unseen	1	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ampicillin__b05__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ampicillin	ampicillin	source_unseen	5	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ampicillin__b05__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ampicillin	ampicillin	source_unseen	5	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ampicillin__b05__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ampicillin	ampicillin	source_unseen	5	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ampicillin__b10__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ampicillin	ampicillin	source_unseen	10	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ampicillin__b10__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ampicillin	ampicillin	source_unseen	10	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ampicillin__b10__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ampicillin	ampicillin	source_unseen	10	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__cefoxitin__b01__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__cefoxitin	cefoxitin	source_seen	1	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__cefoxitin__b01__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__cefoxitin	cefoxitin	source_seen	1	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__cefoxitin__b01__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__cefoxitin	cefoxitin	source_seen	1	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__cefoxitin__b05__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__cefoxitin	cefoxitin	source_seen	5	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__cefoxitin__b05__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__cefoxitin	cefoxitin	source_seen	5	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__cefoxitin__b05__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__cefoxitin	cefoxitin	source_seen	5	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__cefoxitin__b10__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__cefoxitin	cefoxitin	source_seen	10	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__cefoxitin__b10__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__cefoxitin	cefoxitin	source_seen	10	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__cefoxitin__b10__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__cefoxitin	cefoxitin	source_seen	10	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftazidime__b01__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftazidime	ceftazidime	source_seen	1	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftazidime__b01__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftazidime	ceftazidime	source_seen	1	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftazidime__b01__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftazidime	ceftazidime	source_seen	1	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftazidime__b05__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftazidime	ceftazidime	source_seen	5	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftazidime__b05__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftazidime	ceftazidime	source_seen	5	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftazidime__b05__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftazidime	ceftazidime	source_seen	5	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftazidime__b10__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftazidime	ceftazidime	source_seen	10	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftazidime__b10__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftazidime	ceftazidime	source_seen	10	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftazidime__b10__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftazidime	ceftazidime	source_seen	10	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftriaxone__b01__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftriaxone	ceftriaxone	source_seen	1	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftriaxone__b01__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftriaxone	ceftriaxone	source_seen	1	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftriaxone__b01__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftriaxone	ceftriaxone	source_seen	1	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftriaxone__b05__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftriaxone	ceftriaxone	source_seen	5	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftriaxone__b05__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftriaxone	ceftriaxone	source_seen	5	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftriaxone__b05__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftriaxone	ceftriaxone	source_seen	5	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftriaxone__b10__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftriaxone	ceftriaxone	source_seen	10	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftriaxone__b10__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftriaxone	ceftriaxone	source_seen	10	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__ceftriaxone__b10__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__ceftriaxone	ceftriaxone	source_seen	10	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__chloramphenicol__b01__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__chloramphenicol	chloramphenicol	source_unseen	1	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__chloramphenicol__b01__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__chloramphenicol	chloramphenicol	source_unseen	1	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__chloramphenicol__b01__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__chloramphenicol	chloramphenicol	source_unseen	1	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__chloramphenicol__b05__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__chloramphenicol	chloramphenicol	source_unseen	5	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__chloramphenicol__b05__seed_20260816	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__chloramphenicol	chloramphenicol	source_unseen	5	20260816	zs__outer_se__kp_to_se__seed_20260816	zs__outer_se__kp_to_se__seed_20260816	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__chloramphenicol__b05__seed_20260817	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__chloramphenicol	chloramphenicol	source_unseen	5	20260817	zs__outer_se__kp_to_se__seed_20260817	zs__outer_se__kp_to_se__seed_20260817	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
dhfs__pretrained__outer_se__kp_to_se__drug_held_out__chloramphenicol__b10__seed_20260815	source_pretrained_few_shot	se	kp_to_se	kp	drug_held_out__chloramphenicol	chloramphenicol	source_unseen	10	20260815	zs__outer_se__kp_to_se__seed_20260815	zs__outer_se__kp_to_se__seed_20260815	outer_se__final_common_AMR_only__corrective_hp_02_balanced	ChemBERTa_mean	single_view	dual_tower_interaction
